"ValueID","PerfID","Perf_Value","Report_info_ID","ReportNo","ActiveStatus","CreatedDate"
"28973","4","1,20,20.45,20.57,20.69,20.41,20.34,20.49,0.49,1,Pass","6936","BMT/5866","",""
"28974","4","2,30,29.04,29.57,28.05,28.77,29.75,29.03,-0.97,1.5,Pass","6936","BMT/5866","",""
"28975","4","3,50,50.65,51.02,50.48,49.54,50.77,50.49,0.49,2.5,Pass","6936","BMT/5866","",""
"28976","4","1,20,19.48,19.37,20.14,20.18,21.50,20.13,0.13,1,Pass","6937","BMT/5873","",""
"28977","4","2,30,31.24,30.59,31.04,29.89,30.19,30.59,0.59,1.5,Pass","6937","BMT/5873","",""
"28978","4","3,50,51.57,50.45,50.65,50.65,51.05,50.87,0.87,2.5,Pass","6937","BMT/5873","",""
"28979","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","6616","BMT/5911","",""
"28980","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","6616","BMT/5911","",""
"28981","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","6616","BMT/5911","",""
"28982","2","1,95,75,95,75,0,0,±2,±2,Pass","6616","BMT/5911","",""
"28983","2","2,90,65,90,65,0,0,±2,±2,Pass","6616","BMT/5911","",""
"28984","2","3,80,60,80,60,0,0,±2,±2,Pass","6616","BMT/5911","",""
"28985","3","1,120,80,90,121,82,88,1,2,-2,±5,±5,±5,Pass","6616","BMT/5911","",""
"28986","3","2,150,100,115,149,99,112,-1,-1,-3,±5,±5,±5,Pass","6616","BMT/5911","",""
"28987","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","6938","BMT/5910","",""
"28988","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","6938","BMT/5910","",""
"28989","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","6938","BMT/5910","",""
"28990","2","1,95,75,96,76,1,1,±2,±2,Pass","6938","BMT/5910","",""
"28991","2","2,90,65,91,66,1,1,±2,±2,Pass","6938","BMT/5910","",""
"28992","2","3,80,60,80,60,0,0,±2,±2,Pass","6938","BMT/5910","",""
"28993","3","1,120,80,90,122,81,89,2,1,-1,±5,±5,±5,Pass","6938","BMT/5910","",""
"28994","3","2,150,100,115,154,102,114,4,2,-1,±5,±5,±5,Pass","6938","BMT/5910","",""
"28995","58","1,36 °C,36.3,36.4,36.6,36.43,0.43,+-5%,Pass","6939","BMT/7092","",""
"28996","58","2,40 °C,40.4,40.8,40.8,40.66,0.66,+-5%,Pass","6939","BMT/7092","",""
"28997","37","1,24ºC,24.1ºC,0.1,±5%,Pass","6940","BMT/7093","",""
"28998","38","1,68,68,0,±5%,Pass","6940","BMT/7093","",""
"29000","32","1,20,20,0,± .05g,Pass","6942","BMT/5967","",""
"29001","32","2,50,50,0,± .05g,Pass","6942","BMT/5967","",""
"29002","32","3,100,100,0,± .05g,Pass","6942","BMT/5967","",""
"29003","32","4,150,150,0,± .05g,Pass","6942","BMT/5967","",""
"29004","32","5,300,300,0,± .05g,Pass","6942","BMT/5967","",""
"29005","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6943","BMT/6333","",""
"29006","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6943","BMT/6333","",""
"29007","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6943","BMT/6333","",""
"29008","35","1,-11.3,-10.9,-9.7,-9.3,-8.4,-9.90,-8 ºC to-18 ºC,Pass","6810","BMT/6079","",""
"29009","36","1,7.1,7.4,7.3,6.5,7.7,7.2,2 ºC to8 ºC,Pass","6810","BMT/6079","",""
"29010","58","1,36 °C,36.1,36.2,36.5,36.26,0.26,+-5%,Pass","6810","BMT/6079","",""
"29011","58","2,40 °C,40.3,40.5,40.6,40.46,0.46,+-5%,Pass","6810","BMT/6079","",""
"29012","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6944","BMT/6334","",""
"29013","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6944","BMT/6334","",""
"29014","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6944","BMT/6334","",""
"29015","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6945","BMT/6335","",""
"29016","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6945","BMT/6335","",""
"29017","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6945","BMT/6335","",""
"29018","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6946","BMT/6336","",""
"29019","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6946","BMT/6336","",""
"29020","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6946","BMT/6336","",""
"29021","42","1,Pressure,35.8,Should havea air pressure = 35 psi,Pass","6947","BMT/6103","",""
"29022","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6948","BMT/6337","",""
"29023","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6948","BMT/6337","",""
"29024","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6948","BMT/6337","",""
"29025","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","6840","BMT/6112","",""
"29026","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","6840","BMT/6112","",""
"29027","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","6840","BMT/6112","",""
"29028","2","1,95,75,95,75,0,0,±2,±2,Pass","6840","BMT/6112","",""
"29029","2","2,90,65,90,65,0,0,±2,±2,Pass","6840","BMT/6112","",""
"29030","2","3,80,60,80,60,0,0,±2,±2,Pass","6840","BMT/6112","",""
"29031","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6949","BMT/6338","",""
"29032","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6949","BMT/6338","",""
"29033","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6949","BMT/6338","",""
"29034","3","1,120,80,90,121,81,89,1,1,-1,±5,±5,±5,Pass","6840","BMT/6112","",""
"29035","3","2,150,100,115,152,99,113,2,-1,-2,±5,±5,±5,Pass","6840","BMT/6112","",""
"29036","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6950","BMT/6339","",""
"29037","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6950","BMT/6339","",""
"29038","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6950","BMT/6339","",""
"29039","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","6952","BMT/6153","",""
"29040","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","6952","BMT/6153","",""
"29041","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","6952","BMT/6153","",""
"29042","5","1,-40,-43,-3,+/-10%,Pass","6951","BMT/6340","",""
"29043","5","2,-400,-407,-7,+/-10%,Pass","6951","BMT/6340","",""
"29044","5","3,-200,-205,-5,+/-10%,Pass","6951","BMT/6340","",""
"29045","2","1,95,75,95,75,0,0,±2,±2,Pass","6952","BMT/6153","",""
"29046","2","2,90,65,90,65,0,0,±2,±2,Pass","6952","BMT/6153","",""
"29047","2","3,80,60,80,60,0,0,±2,±2,Pass","6952","BMT/6153","",""
"29048","3","1,120,80,90,121,81,88,1,1,-2,±5,±5,±5,Pass","6952","BMT/6153","",""
"29049","3","2,150,100,115,149,98,114,-1,-2,-1,±5,±5,±5,Pass","6952","BMT/6153","",""
"29050","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6953","BMT/6341","",""
"29051","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6953","BMT/6341","",""
"29052","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6953","BMT/6341","",""
"29053","5","1,-40,-42,-2,+/-10%,Pass","6954","BMT/6342","",""
"29054","5","2,-400,-406,-6,+/-10%,Pass","6954","BMT/6342","",""
"29055","5","3,-200,-204,-4,+/-10%,Pass","6954","BMT/6342","",""
"29056","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6955","BMT/6343","",""
"29057","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6955","BMT/6343","",""
"29058","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6955","BMT/6343","",""
"29059","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6956","BMT/6344","",""
"29060","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6956","BMT/6344","",""
"29061","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6956","BMT/6344","",""
"29062","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6957","BMT/6345","",""
"29063","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6957","BMT/6345","",""
"29064","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6957","BMT/6345","",""
"29065","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6958","BMT/6346","",""
"29066","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6958","BMT/6346","",""
"29067","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6958","BMT/6346","",""
"29068","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6959","BMT/6347","",""
"29069","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6959","BMT/6347","",""
"29070","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6959","BMT/6347","",""
"29071","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6960","BMT/6348","",""
"29072","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6960","BMT/6348","",""
"29073","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6960","BMT/6348","",""
"29080","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6958","BMT/6346","",""
"29081","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6958","BMT/6346","",""
"29082","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6958","BMT/6346","",""
"29089","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","","BMT/6347","",""
"29090","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","","BMT/6347","",""
"29091","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","","BMT/6347","",""
"29092","24","1,5,5,0,±5%,Pass","6961","BMT/6214","",""
"29093","24","2,10,10,0,±5%,Pass","6961","BMT/6214","",""
"29094","24","3,15,15.1,0.1,±5%,Pass","6961","BMT/6214","",""
"29095","24","4,20,20,0,±5%,Pass","6961","BMT/6214","",""
"29096","24",",,,,,","6961","BMT/6214","",""
"29097","24",",,,,,","6961","BMT/6214","",""
"29098","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6962","BMT/6349","",""
"29099","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6962","BMT/6349","",""
"29100","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6962","BMT/6349","",""
"29101","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6963","BMT/6350","",""
"29102","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6963","BMT/6350","",""
"29103","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6963","BMT/6350","",""
"29104","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6965","BMT/6351","",""
"29105","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6965","BMT/6351","",""
"29106","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6965","BMT/6351","",""
"29107","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6965","BMT/6351","",""
"29108","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6965","BMT/6351","",""
"29109","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6965","BMT/6351","",""
"29110","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6966","BMT/6352","",""
"29111","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6966","BMT/6352","",""
"29112","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6966","BMT/6352","",""
"29113","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6967","BMT/6353","",""
"29114","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6967","BMT/6353","",""
"29115","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6967","BMT/6353","",""
"29116","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6968","BMT/6354","",""
"29117","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6968","BMT/6354","",""
"29118","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6968","BMT/6354","",""
"29119","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6969","BMT/6355","",""
"29120","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6969","BMT/6355","",""
"29121","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6969","BMT/6355","",""
"29122","2","1,95,75,95,75,0,0,±2,±2,Pass","6970","BMT/6219","",""
"29123","2","2,90,65,90,65,0,0,±2,±2,Pass","6970","BMT/6219","",""
"29124","2","3,80,60,80,60,0,0,±2,±2,Pass","6970","BMT/6219","",""
"29125","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6971","BMT/6356","",""
"29126","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6971","BMT/6356","",""
"29127","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","6971","BMT/6356","",""
"29128","5","1,-40,-44,-4,+/-10%,Pass","6972","BMT/6357","",""
"29129","5","2,-400,-408,-8,+/-10%,Pass","6972","BMT/6357","",""
"29130","5","3,-200,-205,-5,+/-10%,Pass","6972","BMT/6357","",""
"29131","6","1,2000,2009,2007,2006,2011,2016,2009.8,9.8,+/-5%,Pass","6973","BMT/6220","",""
"29132","6","2,2500,2513,2514,2519,2514,2513,2514.6,14.6,+/-5%,Pass","6973","BMT/6220","",""
"29133","5","1,-40,-41,-1,+/-10%,Pass","6974","BMT/6358","",""
"29134","5","2,-400,-403,-3,+/-10%,Pass","6974","BMT/6358","",""
"29135","5","3,-200,-202,-2,+/-10%,Pass","6974","BMT/6358","",""
"29136","6","1,2000,2012,2014,2018,2014,2016,2014.8,14.8,+/-5%,Pass","6975","BMT/6221","",""
"29137","6","2,2500,2512,2516,2525,2523,2524,2520,20,+/-5%,Pass","6975","BMT/6221","",""
"29138","5","1,-40,-43,-3,+/-10%,Pass","6976","BMT/6359","",""
"29139","5","2,-400,-404,-4,+/-10%,Pass","6976","BMT/6359","",""
"29140","5","3,-200,-205,-5,+/-10%,Pass","6976","BMT/6359","",""
"29141","5","1,-40,-41,-1,+/-10%,Pass","6978","BMT/6360","",""
"29142","5","2,-400,-405,-5,+/-10%,Pass","6978","BMT/6360","",""
"29143","5","3,-200,-201,-1,+/-10%,Pass","6978","BMT/6360","",""
"29144","5","1,-40,-41,-1,+/-10%,Pass","6980","BMT/6361","",""
"29145","5","2,-400,-406,-6,+/-10%,Pass","6980","BMT/6361","",""
"29146","5","3,-200,-202,-2,+/-10%,Pass","6980","BMT/6361","",""
"29147","5","1,-40,-45,-5,+/-10%,Pass","6981","BMT/6362","",""
"29148","5","2,-400,-402,-2,+/-10%,Pass","6981","BMT/6362","",""
"29149","5","3,-200,-202,-2,+/-10%,Pass","6981","BMT/6362","",""
"29150","5","1,-40,-43,-3,+/-10%,Pass","6982","BMT/6224","",""
"29151","5","2,-400,-407,-7,+/-10%,Pass","6982","BMT/6224","",""
"29152","5","3,-200,-205,-5,+/-10%,Pass","6982","BMT/6224","",""
"29153","5","1,-40,-43,-3,+/-10%,Pass","6983","BMT/6363","",""
"29154","5","2,-400,-403,-3,+/-10%,Pass","6983","BMT/6363","",""
"29155","5","3,-200,-204,-4,+/-10%,Pass","6983","BMT/6363","",""
"29156","5","1,-40,-41,-1,+/-10%,Pass","6985","BMT/6364","",""
"29157","5","2,-400,-404,-4,+/-10%,Pass","6985","BMT/6364","",""
"29158","5","3,-200,-205,-5,+/-10%,Pass","6985","BMT/6364","",""
"29159","5","1,-40,-43,-3,+/-10%,Pass","6987","BMT/6365","",""
"29160","5","2,-400,-402,-2,+/-10%,Pass","6987","BMT/6365","",""
"29161","5","3,-200,-203,-3,+/-10%,Pass","6987","BMT/6365","",""
"29162","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","6988","BMT/6228","",""
"29163","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","6988","BMT/6228","",""
"29164","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","6988","BMT/6228","",""
"29165","9","1,50,49.5,-0.5,+/- 5 %,Pass","6988","BMT/6228","",""
"29166","9","2,100,99.1,-0.9,+/- 5 %,Pass","6988","BMT/6228","",""
"29167","9","3,150,149.1,-0.9,+/- 5 %,Pass","6988","BMT/6228","",""
"29168","9","4,200,198.6,-1.4,+/- 5 %,Pass","6988","BMT/6228","",""
"29169","15","50,27.3,* Normal Sync time should be within 20 to 30 milli second","6988","BMT/6228","",""
"29170","15","100,53.5,^ Normal Sync time should be within 50 to 60 milli second","6988","BMT/6228","",""
"29171","15",",,","6988","BMT/6228","",""
"29172","5","1,-40,-41,-1,+/-10%,Pass","6989","BMT/6366","",""
"29173","5","2,-400,-406,-6,+/-10%,Pass","6989","BMT/6366","",""
"29174","5","3,-200,-203,-3,+/-10%,Pass","6989","BMT/6366","",""
"29175","5","1,-40,-44,-4,+/-10%,Pass","6991","BMT/6367","",""
"29176","5","2,-400,-406,-6,+/-10%,Pass","6991","BMT/6367","",""
"29177","5","3,-200,-201,-1,+/-10%,Pass","6991","BMT/6367","",""
"29178","8","Coagulation,100,100,94.5,-5.5,15,Pass","6992","BMT/6230","",""
"29179","8","Coagulation,75,100,70.2,-4.8,11.25,Pass","6992","BMT/6230","",""
"29180","8","Coagulation,50,100,46.4,-3.6,7.5,Pass","6992","BMT/6230","",""
"29181","8","Coagulation,25,100,22.8,-2.2,3.75,Pass","6992","BMT/6230","",""
"29182","10","Cut,400,500,379.7,-20.3,60,Pass","6992","BMT/6230","",""
"29183","10","Cut,300,500,286.5,-13.5,45,Pass","6992","BMT/6230","",""
"29184","10","Cut,200,500,189.2,-10.8,30,Pass","6992","BMT/6230","",""
"29185","10","Cut,100,500,92.5,-7.5,15,Pass","6992","BMT/6230","",""
"29186","10",",,,,,,","6992","BMT/6230","",""
"29187","10","Coagulation,100,500,82.5,-7.5,15,Pass","6992","BMT/6230","",""
"29188","10","Coagulation,80,500,75.1,-4.9,12,Pass","6992","BMT/6230","",""
"29189","10","Coagulation,50,500,46.9,-3.1,7.5,Pass","6992","BMT/6230","",""
"29190","10",",,,,,,","6992","BMT/6230","",""
"29191","5","1,-40,-43,-3,+/-10%,Pass","6995","BMT/6369","",""
"29192","5","2,-400,-402,-2,+/-10%,Pass","6995","BMT/6369","",""
"29193","5","3,-200,-203,-3,+/-10%,Pass","6995","BMT/6369","",""
"29194","5","1,-40,-39,1,+/-10%,Pass","6998","BMT/6370","",""
"29195","5","2,-400,-401,-1,+/-10%,Pass","6998","BMT/6370","",""
"29196","5","3,-200,-203,-3,+/-10%,Pass","6998","BMT/6370","",""
"29197","19","1,35.0,35.2,35.3,0.2,0.3,± 0.5ºC,Pass","6997","BMT/6217","",""
"29198","19","2,36.0,36.3,36.3,0.3,0.3,± 0.5ºC,Pass","6997","BMT/6217","",""
"29199","5","1,-40,-41,-1,+/-10%,Pass","7000","BMT/6371","",""
"29200","5","2,-400,-402,-2,+/-10%,Pass","7000","BMT/6371","",""
"29201","5","3,-200,-205,-5,+/-10%,Pass","7000","BMT/6371","",""
"29202","5","1,-40,-43,-3,+/-10%,Pass","7001","BMT/6372","",""
"29203","5","2,-400,-401.1,-1.1,+/-10%,Pass","7001","BMT/6372","",""
"29204","5","3,-200,-201.4,-1.4,+/-10%,Pass","7001","BMT/6372","",""
"29205","5","1,-40,-44,-4,+/-10%,Pass","7002","BMT/6373","",""
"29206","5","2,-400,-401,-1,+/-10%,Pass","7002","BMT/6373","",""
"29207","5","3,-200,-204,-4,+/-10%,Pass","7002","BMT/6373","",""
"29208","5","1,-40,-44,-4,+/-10%,Pass","7003","BMT/6374","",""
"29209","5","2,-400,-406,-6,+/-10%,Pass","7003","BMT/6374","",""
"29210","5","3,-200,-203,-3,+/-10%,Pass","7003","BMT/6374","",""
"29211","5","1,-40,-43,-3,+/-10%,Pass","7004","BMT/6234","",""
"29212","5","2,-400,-406,-6,+/-10%,Pass","7004","BMT/6234","",""
"29213","5","3,-200,-206,-6,+/-10%,Pass","7004","BMT/6234","",""
"29214","5","1,-40,-42,-2,+/-10%,Pass","7005","BMT/6375","",""
"29215","5","2,-400,-402,-2,+/-10%,Pass","7005","BMT/6375","",""
"29216","5","3,-200,-203,-3,+/-10%,Pass","7005","BMT/6375","",""
"29217","5","1,-40,-42,-2,+/-10%,Pass","7007","BMT/6376","",""
"29218","5","2,-400,-402,-2,+/-10%,Pass","7007","BMT/6376","",""
"29219","5","3,-200,-203,-3,+/-10%,Pass","7007","BMT/6376","",""
"29220","5","1,-40,-42,-2,+/-10%,Pass","7009","BMT/6377","",""
"29221","5","2,-400,-402,-2,+/-10%,Pass","7009","BMT/6377","",""
"29222","5","3,-200,-203,-3,+/-10%,Pass","7009","BMT/6377","",""
"29223","5","1,-40,-42,-2,+/-10%,Pass","7011","BMT/6368","",""
"29224","5","2,-400,-402,-2,+/-10%,Pass","7011","BMT/6368","",""
"29225","5","3,-200,-205,-5,+/-10%,Pass","7011","BMT/6368","",""
"29226","23","1,200,199,-1,±5%,Pass","7012","BMT/6239","",""
"29227","23","2,150,148,-2,±5%,Pass","7012","BMT/6239","",""
"29228","23","3,100,98,-2,±5%,Pass","7012","BMT/6239","",""
"29229","23","1,200,200,0,±5%,Pass","7013","BMT/6240","",""
"29230","23","2,150,150,0,±5%,Pass","7013","BMT/6240","",""
"29231","23","3,100,100,0,±5%,Pass","7013","BMT/6240","",""
"29232","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","7014","BMT/6378","",""
"29233","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","7014","BMT/6378","",""
"29234","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","7014","BMT/6378","",""
"29235","23","1,200,199,-1,±5%,Pass","7015","BMT/6241","",""
"29236","23","2,150,149,-1,±5%,Pass","7015","BMT/6241","",""
"29237","23","3,100,98,-1,±5%,Pass","7015","BMT/6241","",""
"29238","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","7016","BMT/6379","",""
"29239","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","7016","BMT/6379","",""
"29240","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","7016","BMT/6379","",""
"29241","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","7017","BMT/6380","",""
"29242","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","7017","BMT/6380","",""
"29243","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","7017","BMT/6380","",""
"29244","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","7018","BMT/6381","",""
"29245","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","7018","BMT/6381","",""
"29246","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","7018","BMT/6381","",""
