"DUT_ID","Report_info_ID","Serial_No","Biomedical_ID","Location","Condition_of_item","ElectricalSafety","Performance","ActiveStatus","CreatedDate"
"9199","9221","NA","MHIND/BME/OP-00157","OPD","No Visible Damage","False","True","",""
"9200","9222","DE53016488","MHIND/BME/WARD-00035","WARD","No Visible Damage","True","False","",""
"9201","9223","VS3014427","MHIND/BME/MICU-00040","MICU","No Visible Damage","True","True","",""
"9202","9224","NA","MHIND/BME/NICU-00109","NICU","No Visible Damage","False","True","",""
"9203","9225","21311833","MHIND/BME/OPD-00222","OPD","No Visible Damage","False","True","",""
"9204","9226","NA","MHIND/BME/OPD-00126","OPD","No Visible Damage","False","True","",""
"9205","9227","NA","MHIND/BME/OPD-00195","OPD","No Visible Damage","False","True","",""
"9206","9228","147566","MHIND/BME/OPD-00124","OPD","No Visible Damage","False","True","",""
"9207","9229","NA","MHIND/BME/OPD-00200","OPD","No Visible Damage","False","True","",""
"9208","9230","SAS13170299PA","MHIND/BME/OPD-00204","OPD","No Visible Damage","True","False","",""
"9209","9231","US81026679","MHIND/BME/OPD-00204","OPD","No Visible Damage","True","True","",""
"9210","9232","101110000896","MHIND/BME/BMR-00103","BIOMEDICAL","No Visible Damage","True","False","",""
"9211","9233","10111000897","MHIND/BME/BMR-00104","BIOMEDICAL","No Visible Damage","True","False","",""
"9212","9234","101110000898","MHIND/BME/BMR-00102","BIOMEDICAL","No Visible Damage","True","False","",""
"9213","9235","101108000645","MHIND/BME/BMR-00060","BIOMEDICAL","No Visible Damage","True","False","",""
"9214","9236","101110000895","MHIND/BME/BMR-00056","BIOMEDICAL","No Visible Damage","False","True","",""
"9215","9237","154000","MHIND/BME/WARD-00073","WARD","No Visible Damage","True","True","",""
"9216","9238","US81026681","MHIND/BME/WARD-00034","WARD","No Visible Damage","True","True","",""
"9217","9239","27744","MHIND/BME/WARD-00108","WARD","No Visible Damage","False","True","",""
"9218","9240","EA07C00891","MHIND/BME/WARD-00113","WARD","No Visible Damage","False","True","",""
"9219","9241","OLJ4568","MHIND/BME/WARD-00140","WARD","No Visible Damage","False","True","",""
"9220","9242","26286","MHIND/BME/WARD-00186","WARD","No Visible Damage","False","True","",""
"9221","9243","3300-006179","SMIMS/ICCU/01","ICCU","No Visible Damage","True","True","",""
"9222","9244","3300-006182","SMIMS/ICCU/02","ICCU","No Visible Damage","True","True","",""
"9223","9245","3300-006186","SMIMS/ICCU/07","ICCU","No Visible Damage","True","True","",""
"9224","9246","3300-006181","SMIMS/ICCU/08","ICCU","No Visible Damage","True","True","",""
"9225","9247","3300-006184","SMIMS/ICCU/04","ICCU","No Visible Damage","True","True","",""
"9226","9248","3300-006180","SMIMS/ICCU/03","ICCU","No Visible Damage","True","True","",""
"9227","9249","3300-006188","SMIMS/ICCU/06","ICCU","No Visible Damage","True","True","",""
"9228","9250","3300-006183","SMIMS/ICCU/05","ICCU","No Visible Damage","True","True","",""
"9229","9251","CN3GBBAS00350","MH IND/BME/OT-1, 0028","OT-1","No Visible Damage","True","True","",""
"9230","9252","B0671681","SMIMS/ICCU/09","ICCU","No Visible Damage","True","True","",""
"9231","9253","XT1447","SMIMS/ICCU/10","ICCU","No Visible Damage","True","True","",""
"9232","9254","ASBK-0124","MH IND/BME/OT-1, 0043","OT-1","No Visible Damage","True","True","",""
"9233","9255","XT0041","SMIMS/OR-REC/01","ORTHO RECOVERY","No Visible Damage","True","True","",""
"9234","9256","09371","SMIMS/ICCU/13","ICCU","No Visible Damage","True","True","",""
"9235","9257","55062076","SMIMS/ICCU/14","ICCU","No Visible Damage","True","True","",""
"9236","9258","ULT-10-JEI16-P","MH IND/BME/OT-1, 0051","OT-1","No Visible Damage","True","True","",""
"9237","9259","NA","SMIMS/ICCU/15","ICCU","No Visible Damage","False","True","",""
"9238","9260","X24222-B","MH IND/BME/OT-1, 0146","OT-1","No Visible Damage","True","False","",""
"9239","9261","NY681044-P","MH IND/BME/OT-1, 0147","OT-1","No Visible Damage","True","False","",""
"9240","9262","XT2064","SMIMS/ICCU/11","ICCU","No Visible Damage","True","True","",""
"9241","9263","0Y0668851","MH IND/BME/OT-1, 0148","OT-1","No Visible Damage","True","False","",""
"9242","9264","018090121900923","SMIMS/ICCU/18","ICCU","No Visible Damage","True","True","",""
"9243","9265","5333778","SMIMS/ICCU/25","ICCU","No Visible Damage","False","True","",""
"9244","9266","RF1043946","MH IND/BME/OT-1, 0150","OT-1","No Visible Damage","True","False","",""
"9245","9267","MP1AH1016","SMIMS/ICCU/24","ICCU","No Visible Damage","True","True","",""
"9246","9268","NA","MH IND/BME/OT-1, 0149","OT-1","No Visible Damage","True","False","",""
"9247","9269","EJTA3K1685","SMIMS/ICCU/16","ICCU","No Visible Damage","True","True","",""
"9248","9270","EJTA3K1692","SMIMS/ICCU/19","ICCU","No Visible Damage","True","True","",""
"9249","9271","NA","MH IND/BME/OT-1, 0047","OT-1","No Visible Damage","False","True","",""
"9250","9272","EJTA3K1637","SMIMS/ICCU/20","ICCU","No Visible Damage","True","True","",""
"9251","9273","EJTA3K1654","SMIMS/ICCU/18","ICCU","No Visible Damage","True","True","",""
"9252","9274","NA","MH IND/BME/OT-1, 0045","OT-1","No Visible Damage","True","False","",""
"9253","9275","018090121900928","SMIMS/ICCU/21","ICCU","No Visible Damage","True","True","",""
"9254","9276","NA","SMIMS/ICCU/22","ICCU","No Visible Damage","False","True","",""
"9255","9277","NA","SMIMS/ICCU/23","ICCU","No Visible Damage","False","True","",""
"9256","9278","ASBK-0123","MH IND/BME/OT-2,0044","OT-2","No Visible Damage","True","True","",""
"9257","9279","NA","SMIMS/ICCU/26","ICCU","No Visible Damage","True","True","",""
"9258","9280","ULT-10-JEI17-P","MH IND/BME/OT-2, 0052","OT-2","No Visible Damage","True","True","",""
"9259","9281","NA","MH IND/BME/OT-2, 0048","OT-2","No Visible Damage","False","True","",""
"9260","9282","10110700593","MH IND/BME/OTR-0099","OT RECOVERY","No Visible Damage","True","True","",""
"9261","9283","CN3GBBAS00346","MH IND/BME/OTR-0024","OT RECOVERY","No Visible Damage","True","True","",""
"9262","9284","BZME1M2768","SMIMS/CARDIO-OP/1","CARDIOLOGY OP","No Visible Damage","True","True","",""
"9263","9285","CN41302566","SMIMS/CARDIO-OP/2","CARDIOLOGY OP","No Visible Damage","True","True","",""
"9264","9286","144275","MH IND/BME/OTR-00127","OT RECOVERY","No Visible Damage","False","True","",""
"9265","9287","1004070551","SMIMS/CARDIO-OP/3","CARDIOLOGY OP","No Visible Damage","True","False","",""
"9266","9288","NA","SMIMS/CARDIO-OP/6","CARDIOLOGY OP","No Visible Damage","False","True","",""
"9267","9289","EA07C00452","MH IND/BME/OTR-0011","OT RECOVERY","No Visible Damage","True","True","",""
"9268","9290","401852","SMIMS/CARDIO-OP/5","CARDIOLOGY OP","No Visible Damage","True","False","",""
"9269","9291","343416","SMIMS/CARDIO-OP/4","CARDIOLOGY OP","No Visible Damage","True","False","",""
"9270","9292","NA","SMIMS/CARDIO-OP/7","CARDIOLOGY OP","No Visible Damage","False","True","",""
"9271","9293","NA","SMIMS/CARDIO-OP/8","CARDIOLOGY OP","No Visible Damage","False","True","",""
"9272","9294","NA","SMIMS/CARDIO-OP/9","CARDIOLOGY OP","No Visible Damage","False","True","",""
"9273","9295","NA","SMIMS/CARDIO-OP/10","CARDIOLOGY OP","No Visible Damage","False","True","",""
"9274","9296","NA","SMIMS/CSSD/1","CSSD","No Visible Damage","False","True","",""
"9275","9297","NA","SMIMS/CSSD/2","CSSD","No Visible Damage","False","True","",""
"9276","9298","NA","SMIMS/CSSD/3","CSSD","No Visible Damage","False","True","",""
"9277","9299","0519","SMIMS/CSSD/4","CSSD","No Visible Damage","True","False","",""
"9278","9300","NA","SMIMS/CSSD/5","CSSD","No Visible Damage","True","False","",""
"9279","9301","3300-006178","SMIMS/CATH/01","CATHLAB","No Visible Damage","True","True","",""
"9280","9302","4411/12","SMIMS/CSSD/6","CSSD","No Visible Damage","True","True","",""
"9281","9303","BZMEIL2749","SMIMS/CATH/02","CATHLAB","No Visible Damage","True","True","",""
"9282","9304","NA","SMIMS/CSSD/7","CSSD","No Visible Damage","True","False","",""
"9283","9305","018090/21900902","SMIMS/CATH/03","CATHLAB","No Visible Damage","True","True","",""
"9284","9306","NA","SMIMS/CSSD/8","CSSD","No Visible Damage","True","False","",""
"9285","9307","018090/21900931","SMIMS/CATH/04","CATHLAB","No Visible Damage","True","True","",""
"9286","9308","DW-29001244","SMIMS/CATH/05","CATHLAB","No Visible Damage","True","True","",""
"9287","9309","CMMH1M7895","SMIMS/CATH/06","CATHLAB","No Visible Damage","False","True","",""
"9288","9310","NA","SMIMS/CSSD/9","CSSD","No Visible Damage","True","False","",""
"9289","9311","NA","SMIMS/CATH/07","CATHLAB","No Visible Damage","False","True","",""
"9290","9312","EJTA3K1687","SMIMS/ICCU/27","ICCU","No Visible Damage","True","True","",""
"9291","9313","NA","SMIMS/CATH/08","CATHLAB","No Visible Damage","False","True","",""
"9292","9314","018090/21900913","SMIMS/CTICU/19","CTICU","No Visible Damage","True","True","",""
"9293","9315","BYMF9L4146","SMIMS/CW/1","CARDIAC WARD","No Visible Damage","True","True","",""
"9294","9316","NA","SMIMS/CTICU/20","CTICU","No Visible Damage","True","True","",""
"9295","9317","018090/21900913","SMIMS/CTICU/21","CTICU","No Visible Damage","True","True","",""
"9296","9318","DDTD1L4146","SMIMS/CW/2","CARDIAC WARD","No Visible Damage","True","True","",""
"9297","9319","CMM07C2141","SMIMS/CW/3","CARDIAC WARD","No Visible Damage","False","True","",""
"9298","9320","NA","SMIMS/CW/4","CARDIAC WARD","No Visible Damage","False","True","",""
"9299","9321","NA","SMIMS/CW/5","CARDIAC WARD","No Visible Damage","False","True","",""
"9300","9322","018090-21900924","SMIMS/CTICU/22","CTICU","No Visible Damage","True","True","",""
"9301","9323","NA","SMIMS/CW/6","CARDIAC WARD","No Visible Damage","False","True","",""
"9302","9324","018090-21900914","SMIMS/CTICU/23","CTICU","No Visible Damage","True","True","",""
"9303","9325","NA","SMIMS/CW/7","CARDIAC WARD","No Visible Damage","False","True","",""
"9304","9326","018090-21900911","SMIMS/CTICU/24","CTICU","No Visible Damage","True","True","",""
"9305","9327","49485","SMIMS/DIALYSIS/01","DIALYSIS","No Visible Damage","True","False","",""
"9306","9328","018090-21900943","SMIMS/CTICU/25","CTICU","No Visible Damage","True","True","",""
"9307","9329","107187","SMIMS/DIALYSIS/02","DIALYSIS","No Visible Damage","True","False","",""
"9308","9330","141101961","SMIMS/CTICU/26","CTICU","No Visible Damage","True","True","",""
"9309","9331","101355","SMIMS/DIALYSIS/03","DIALYSIS","No Visible Damage","True","False","",""
"9310","9332","INA131300134","SMIMS/CTICU/27","CTICU","No Visible Damage","True","True","",""
"9311","9333","103019","SMIMS/DIALYSIS/04","DIALYSIS","No Visible Damage","True","False","",""
"9312","9334","103020","SMIMS/DIALYSIS/05","DIALYSIS","No Visible Damage","True","False","",""
"9313","9335","NA","SMIMS/CTICU/28","CTICU","No Visible Damage","False","True","",""
"9314","9336","102571","SMIMS/DIALYSIS/06","DIALYSIS","No Visible Damage","True","False","",""
"9315","9337","102568","SMIMS/DIALYSIS/07","DIALYSIS","No Visible Damage","True","False","",""
"9316","9338","200423","SMIMS/DIALYSIS/08","DIALYSIS","No Visible Damage","True","False","",""
"9317","9339","VS00602529","SMIMS/OT-9/01","OT 9","No Visible Damage","True","True","",""
"9318","9340","200422","SMIMS/DIALYSIS/09","DIALYSIS","No Visible Damage","True","False","",""
"9319","9341","S2H05891AX","SMIMS/OT-9/02","OT 9","No Visible Damage","True","True","",""
"9320","9342","201187","SMIMS/DIALYSIS/10","DIALYSIS","No Visible Damage","True","False","",""
"9321","9343","NA","SMIMS/DIALYSIS/11","DIALYSIS","No Visible Damage","False","True","",""
"9322","9344","NA","SMIMS/OT-9/03","OT 9","No Visible Damage","False","True","",""
"9323","9345","NA","SMIMS/DIALYSIS/12","DIALYSIS","No Visible Damage","False","True","",""
"9324","9346","SIRI005690","SMIMS/OT-9/04","OT 9","No Visible Damage","True","True","",""
"9325","9347","NA","SMIMS/DIALYSIS/13","DIALYSIS","No Visible Damage","False","True","",""
"9326","9348","1681-01-2013","SMIMS/OT-9/05","OT 9","No Visible Damage","False","True","",""
"9327","9349","NA","SMIMS/DIALYSIS/14","DIALYSIS","No Visible Damage","False","True","",""
"9328","9350","94025308","SMIMS/OT-9/06","OT 9","No Visible Damage","True","False","",""
"9329","9351","NA","SMIMS/DIALYSIS/15","DIALYSIS","No Visible Damage","True","False","",""
"9330","9352","NA","SMIMS/DIALYSIS/16","DIALYSIS","No Visible Damage","False","True","",""
"9331","9353","90440056","SMIMS/OT-9/07","OT 9","No Visible Damage","True","True","",""
"9332","9354","122-1013CE","SMIMS/OT-9/08","OT 9","No Visible Damage","True","False","",""
"9333","9355","NA","SMIMS/OT-9/09","OT 9","No Visible Damage","False","True","",""
"9334","9356","641223208","SMIMS/OT-9/10","OT 9","No Visible Damage","True","False","",""
"9335","9357","G3LM60004","SMIMS/OR-REC/02","ORTHO RECOVERY","No Visible Damage","True","True","",""
"9336","9358","XSPT0769","SMIMS/OT9/11","OT-9","No Visible Damage","True","False","",""
"9337","9359","G3LM60008","SMIMS/OR-REC/03","ORTHO RECOVERY","No Visible Damage","True","True","",""
"9338","9360","G3LM60009","SMIMS/OR-REC/04","ORTHO RECOVERY","No Visible Damage","True","True","",""
"9339","9361","G3LM60005","SMIMS/OR-REC/05","ORTHO RECOVERY","No Visible Damage","True","True","",""
"9340","9362","499-018070","SMIMS/OT9/12","OT-9","No Visible Damage","True","True","",""
"9341","9363","3484","SMIMS/OT-12/01","OT-12","No Visible Damage","True","False","",""
"9342","9364","DW-23000836","SMIMS/OT-12/02","OT-12","No Visible Damage","False","True","",""
"9343","9365","66792","SMIMS/OT-12/03","OT-12","No Visible Damage","False","True","",""
"9344","9366","1782-07-2014","SMIMS/OT-12/04","OT-12","No Visible Damage","True","False","",""
"9345","9367","S2H05986AX","SMIMS/OT-12/05","OT-12","No Visible Damage","True","True","",""
"9346","9368","100830002507","MHIND/BME/NICU-00114","NICU","No Visible Damage","False","True","",""
"9347","9369","NA","SMIMS/OT-12/06","OT-12","No Visible Damage","False","True","",""
"9348","9370","100821002358","MH IND/BME/NICU-00075","NICU","No Visible Damage","False","True","",""
"9349","9371","NA","SMIMS/OT-12/07","OT-12","No Visible Damage","False","True","",""
"9350","9372","BESE11092B/104","SMIMS/OT-11/01","OT-11","No Visible Damage","True","True","",""
"9351","9373","NA","MH IND/BME/NICU-00130","NICU","No Visible Damage","True","True","",""
"9352","9374","6627501094","SMIMS/OT-11/02","OT-11","No Visible Damage","True","False","",""
"9353","9375","58618","SMIMS/OT-11/03","OT-11","No Visible Damage","False","True","",""
"9354","9376","DA-19102152","SMIMS/OT-11/04","OT-11","No Visible Damage","True","True","",""
"9355","9377","BO665695","SMIMS/OT-11/05","OT-11","No Visible Damage","True","True","",""
"9356","9378","NA","SMIMS/OT-11/06","OT-11","No Visible Damage","False","True","",""
"9357","9379","NA","MH IND/BME/NICU-00131","NNICU","No Visible Damage","True","True","",""
"9358","9380","1333608063","SMIMS/OT-11/07","OT-11","No Visible Damage","True","True","",""
"9359","9381","NA","SMIMS/OT-11/08","OT-11","No Visible Damage","False","True","",""
"9360","9382","NA","MH IND/BME/LDR-00123","LDR","No Visible Damage","False","True","",""
"9361","9383","090610849","SMIMS/OT-10/01","OT-10","No Visible Damage","False","True","",""
"9362","9384","NA","SMIMS/OT-10/02","OT-10","No Visible Damage","False","True","",""
"9363","9385","1011070000576","MH IND/BME/NICU-00094","NICU","No Visible Damage","True","True","",""
"9364","9386","82817","MH IND/BME/WARD-0083","WARD","No Visible Damage","True","True","",""
"9365","9387","64711","MH IND/BME/WARD-00064","II nd FLOOR","No Visible Damage","True","True","",""
"9366","9388","NA","SMIMS/OT-10/04","OT-10","No Visible Damage","False","True","",""
"9367","9389","NA","SMIMS/OT-10/05","OT-10","No Visible Damage","False","True","",""
"9368","9390","1004-11422","SMIMS/OT-10/06","OT-10","No Visible Damage","False","True","",""
"9369","9391","HDKP50042","MH IND/BME/NICU-00076","NICU","No Visible Damage","True","False","",""
"9370","9392","BENC110564B010014","SMIMS/OT-10/07","OT-10","No Visible Damage","True","True","",""
"9371","9393","NA","MH IND/BME/LDR-200142","LDR","No Visible Damage","False","True","",""
"9372","9394","DY-19001071","SMIMS/OT-10/08","OT 10","No Visible Damage","True","True","",""
"9373","9395","3071","SMIMS/OT-10/10","OT-10","No Visible Damage","False","True","",""
"9374","9396","BO669573","SMIMS/OT-10/09","OT 10","No Visible Damage","True","True","",""
"9375","9397","EJTA3K1671","SMIMS/OT-10/11","OT 10","No Visible Damage","True","True","",""
"9376","9398","BYM07M3080","SMIMS/OR-REC/06","ORTHO RECOVERY","No Visible Damage","True","True","",""
"9377","9399","NA","SMIMS/OT-10/13","OT 10","No Visible Damage","False","True","",""
"9378","9400","M003E003524","SMIMS/OT-6/01","OT-6","No Visible Damage","True","True","",""
"9379","9401","NA","SMIMS/OT-10/12","OT 10","No Visible Damage","False","True","",""
"9380","9402","ME14110785","SMIMS/OT-6/02","OT-6","No Visible Damage","True","True","",""
"9381","9403","120326010-027","SMIMS/OT-10/03","OT 10","No Visible Damage","False","True","",""
"9382","9404","BESE11092B/102","SMIMS/OT-6/03","OT-6","No Visible Damage","True","True","",""
"9383","9405","1065050","SMIMS/OPTH/01","OPHTHALMOLOGY","No Visible Damage","True","False","",""
"9384","9406","01595","SMIMS/OT-6/04","OT-6","No Visible Damage","True","False","",""
"9385","9407","NA","SMIMS/OT-6/05","OT-6","No Visible Damage","True","False","",""
"9386","9408","00012721","SMIMS/OPTH/02","OPHTHALMOLOGY","No Visible Damage","True","False","",""
"9387","9409","40559","SMIMS/OPTH/03","OPHTHALMOLOGY","No Visible Damage","True","False","",""
